Step,Seed,Total_Infected,Susc_S0_B0,Immun_S0_B0,Susc_S0_B1,Immun_S0_B1,Susc_S1_B0,Immun_S1_B0,Susc_S1_B1,Immun_S1_B1,Susc_S2_B0,Immun_S2_B0,Susc_S2_B1,Immun_S2_B1,Susc_S3_B0,Immun_S3_B0,Susc_S3_B1,Immun_S3_B1,replicate_uid,seed,n_sites,pop_size,n_steps,engine,pow,mutation_rate,contact_rate,recovery_rate,waning_rate,immune_strength,seed_count,immunity_floor,immunity_ceiling
869,1,0.09691,0.6605980396270752,0.3789006769657135,0.6097266674041748,0.4422447979450226,0.6092873811721802,0.4428962767124176,0.6610506176948547,0.3782169222831726,0.6090337634086609,0.44330453872680664,0.6611489057540894,0.3780597746372223,0.6092342138290405,0.4429866075515747,0.6609384417533875,0.3783913552761078,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
870,1,0.09602,0.6623575091362,0.3771986961364746,0.6089420914649963,0.4445575773715973,0.6084982752799988,0.44522398710250854,0.6628113985061646,0.37650448083877563,0.6082493662834167,0.44561299681663513,0.6629093885421753,0.37635940313339233,0.6084442734718323,0.4453096091747284,0.6627054810523987,0.3766770362854004,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
871,1,0.09559,0.6637473702430725,0.37554678320884705,0.6079087257385254,0.4467160999774933,0.6074658036231995,0.44737088680267334,0.6642016172409058,0.3748723566532135,0.6072242259979248,0.4477587640285492,0.6642985939979553,0.37471848726272583,0.6074128150939941,0.44745874404907227,0.6640992164611816,0.375032901763916,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
872,1,0.09482,0.6655148267745972,0.3737866282463074,0.6071646213531494,0.4488401710987091,0.6067010164260864,0.4495180547237396,0.6659741401672363,0.3731049597263336,0.6064549684524536,0.4499187469482422,0.6660760641098022,0.37293991446495056,0.6066423654556274,0.44961223006248474,0.6658758521080017,0.37326136231422424,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
873,1,0.09432,0.6669909954071045,0.3721941113471985,0.6064690947532654,0.4507724344730377,0.6060032248497009,0.4514542520046234,0.6674584150314331,0.37150147557258606,0.6057694554328918,0.4518471360206604,0.6675455570220947,0.37134766578674316,0.6059530973434448,0.4515450894832611,0.6673480272293091,0.37166929244995117,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
874,1,0.0938,0.6684066653251648,0.37054356932640076,0.6058862805366516,0.4525078237056732,0.6054214835166931,0.45319706201553345,0.6688756942749023,0.3698340654373169,0.605190098285675,0.45357975363731384,0.668960452079773,0.36969074606895447,0.6053702235221863,0.4532717168331146,0.6687723398208618,0.37001487612724304,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
875,1,0.09378,0.6692591309547424,0.36911213397979736,0.6050899028778076,0.453695148229599,0.6046180129051208,0.4544171988964081,0.6697329878807068,0.3683773875236511,0.6043996214866638,0.45475831627845764,0.6698160171508789,0.36825114488601685,0.6045629978179932,0.45449313521385193,0.6696357131004333,0.3685486614704132,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
876,1,0.09319,0.6707352995872498,0.3676207959651947,0.604525625705719,0.4551153779029846,0.604057788848877,0.4558437466621399,0.6711927056312561,0.3669053018093109,0.6038463115692139,0.4561735987663269,0.6712756156921387,0.3667812645435333,0.6040011644363403,0.4559197723865509,0.6710978150367737,0.36706945300102234,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
877,1,0.09186,0.6727114319801331,0.36598750948905945,0.6045712232589722,0.4567585587501526,0.6041022539138794,0.45748546719551086,0.6731754541397095,0.3652670383453369,0.6038907766342163,0.4578162133693695,0.6732560396194458,0.36514395475387573,0.604040801525116,0.4575633108615875,0.6730793714523315,0.3654344081878662,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
878,1,0.09138,0.6741945147514343,0.36436933279037476,0.604144811630249,0.4580909013748169,0.6036761999130249,0.4588121473789215,0.6746653318405151,0.3636450469493866,0.6034708023071289,0.4591245949268341,0.6747403144836426,0.3635387420654297,0.6036210060119629,0.45888468623161316,0.6745631098747253,0.3638191521167755,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
879,1,0.09078,0.675514280796051,0.36298665404319763,0.6037167310714722,0.45959198474884033,0.6032559871673584,0.46029558777809143,0.6759949922561646,0.3622561991214752,0.6030557155609131,0.46060910820961,0.6760563254356384,0.362160861492157,0.6032057404518127,0.46037793159484863,0.6758738160133362,0.3624458909034729,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
880,1,0.09037,0.6766257882118225,0.3616357445716858,0.6033169627189636,0.4605920612812042,0.6028270721435547,0.4613252282142639,0.6771302223205566,0.36087796092033386,0.6026313304901123,0.4616309404373169,0.6771864891052246,0.360792338848114,0.6027774810791016,0.46140676736831665,0.6770111918449402,0.3610662817955017,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
881,1,0.0893,0.6784504652023315,0.36027321219444275,0.6032616496086121,0.46198680996894836,0.602755606174469,0.46274441480636597,0.6789708733558655,0.3594989478588104,0.6025734543800354,0.46303609013557434,0.6790156364440918,0.3594176471233368,0.602705180644989,0.46282362937927246,0.6788531541824341,0.35968276858329773,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
882,1,0.08852,0.6798620820045471,0.3588533103466034,0.603182852268219,0.4632275402545929,0.6026900410652161,0.463977187871933,0.6803745031356812,0.3580801486968994,0.6025146245956421,0.4642569422721863,0.6804136633872986,0.3580111265182495,0.6026377081871033,0.4640570282936096,0.680267870426178,0.35824981331825256,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
883,1,0.08754,0.6814109086990356,0.3576855957508087,0.6034104228019714,0.4642402231693268,0.6028778553009033,0.4650375247001648,0.6819623708724976,0.356869101524353,0.6027189493179321,0.46529948711395264,0.6819834113121033,0.35681742429733276,0.6028432846069336,0.4650977849960327,0.6818333864212036,0.3570619523525238,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
884,1,0.08643,0.6829798221588135,0.35656070709228516,0.6036543846130371,0.4652251899242401,0.6031176447868347,0.4660221040248871,0.6835396885871887,0.3557340204715729,0.6029738187789917,0.4662640690803528,0.6835534572601318,0.3556920289993286,0.603100597858429,0.4660545587539673,0.6833986639976501,0.3559490144252777,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
885,1,0.08488,0.6848607063293457,0.3553571105003357,0.604098379611969,0.46662941575050354,0.6035682559013367,0.46743136644363403,0.6854152083396912,0.354528546333313,0.6034221649169922,0.4676724672317505,0.6854279041290283,0.35449129343032837,0.603543221950531,0.46746495366096497,0.6852771639823914,0.3547423481941223,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
886,1,0.08415,0.6862103343009949,0.35406890511512756,0.6046367287635803,0.4669172167778015,0.6041005253791809,0.46772080659866333,0.6867741346359253,0.3532353639602661,0.6039790511131287,0.46793243288993835,0.686762809753418,0.3532263934612274,0.6040895581245422,0.4677368700504303,0.6866183876991272,0.35346823930740356,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
887,1,0.08347,0.6873038411140442,0.35298895835876465,0.6051007509231567,0.4674626290798187,0.6045363545417786,0.46830442547798157,0.6879019737243652,0.35211166739463806,0.6044389009475708,0.46848180890083313,0.6878607273101807,0.35213974118232727,0.6045401692390442,0.4682980179786682,0.6877280473709106,0.35236668586730957,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
888,1,0.08331,0.6882494688034058,0.3516666293144226,0.6051045060157776,0.4677453637123108,0.6045342087745667,0.46860238909721375,0.6888574361801147,0.3507760167121887,0.604440450668335,0.4687562882900238,0.6888182759284973,0.3508135676383972,0.6045363545417786,0.4685879051685333,0.6886829137802124,0.3510362505912781,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
889,1,0.08333,0.6890125274658203,0.3503572940826416,0.6051235795021057,0.46796417236328125,0.6045446395874023,0.46884024143218994,0.6896390914916992,0.3494369387626648,0.604462206363678,0.46896934509277344,0.6895800232887268,0.34950652718544006,0.6045463681221008,0.46882164478302,0.6894518733024597,0.3497162461280823,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
890,1,0.08368,0.689336895942688,0.34930628538131714,0.6050006747245789,0.46802210807800293,0.6044286489486694,0.4688921868801117,0.6899595260620117,0.34838631749153137,0.6043459177017212,0.4690186381340027,0.6899046301841736,0.3484525680541992,0.6044252514839172,0.46887457370758057,0.6897734999656677,0.34867289662361145,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
891,1,0.08304,0.6904613375663757,0.34820476174354553,0.6053814888000488,0.4683798551559448,0.6048029661178589,0.4692491888999939,0.6910958886146545,0.3472767174243927,0.6047361493110657,0.4693581163883209,0.6910240054130554,0.34736424684524536,0.6048134565353394,0.4692278504371643,0.6908932328224182,0.34757524728775024,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
892,1,0.08182,0.691972553730011,0.3472222685813904,0.6063850522041321,0.4686371982097626,0.605781078338623,0.46955084800720215,0.6926339268684387,0.3462415635585785,0.6057354211807251,0.46962687373161316,0.6925449371337891,0.34636253118515015,0.6058146953582764,0.46948862075805664,0.692414402961731,0.346574604511261,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
893,1,0.08092,0.6931881904602051,0.3463481664657593,0.6072061657905579,0.4686620831489563,0.6065790057182312,0.4696047902107239,0.693867564201355,0.3453439474105835,0.6065346002578735,0.4696781635284424,0.6937795877456665,0.34546488523483276,0.6066316962242126,0.46951737999916077,0.6936385035514832,0.3456915318965912,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
894,1,0.07989,0.6944930553436279,0.34538230299949646,0.6082541942596436,0.46853241324424744,0.6076229810714722,0.46949511766433716,0.6951848268508911,0.34434837102890015,0.6075766086578369,0.4695728123188019,0.6950957179069519,0.3444654047489166,0.6076659560203552,0.46942558884620667,0.6949594020843506,0.3446882367134094,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
895,1,0.07947,0.6951585412025452,0.34474870562553406,0.6091187000274658,0.46797820925712585,0.6084641814231873,0.46896547079086304,0.6958708763122559,0.3436945676803589,0.6084197759628296,0.4690415561199188,0.6957743167877197,0.3438176214694977,0.6085034012794495,0.4688997268676758,0.6956455707550049,0.3440336287021637,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
896,1,0.07962,0.6956459879875183,0.3435205817222595,0.6093672513961792,0.4675460159778595,0.6087304949760437,0.468515545129776,0.6963545083999634,0.34247255325317383,0.608687162399292,0.46858975291252136,0.6962496042251587,0.34260356426239014,0.6087622046470642,0.46845945715904236,0.6961268186569214,0.3428140878677368,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
897,1,0.07996,0.6959119439125061,0.34266895055770874,0.6096554398536682,0.46696245670318604,0.6090200543403625,0.4679292142391205,0.6966227293014526,0.34162309765815735,0.6089773178100586,0.46800827980041504,0.6965113282203674,0.341752827167511,0.6090613603591919,0.4678707718849182,0.6963800191879272,0.34196755290031433,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
898,1,0.07968,0.6965355277061462,0.34206804633140564,0.6103521585464478,0.4664265513420105,0.6097108125686646,0.46741050481796265,0.6972567439079285,0.34099677205085754,0.6096697449684143,0.46748581528663635,0.6971467137336731,0.3411336839199066,0.60975182056427,0.4673512876033783,0.697016179561615,0.34134215116500854,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
899,1,0.07941,0.6973804831504822,0.34115445613861084,0.6112021207809448,0.4659300744533539,0.6105600595474243,0.4669201672077179,0.6981045603752136,0.34006911516189575,0.6105296015739441,0.4669848680496216,0.6979877352714539,0.3402175009250641,0.6106059551239014,0.4668503999710083,0.6978673934936523,0.34042057394981384,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
900,1,0.07892,0.6979256272315979,0.34083813428878784,0.6120942831039429,0.46538859605789185,0.6114447116851807,0.4663711190223694,0.6986638307571411,0.3397486209869385,0.611429750919342,0.4664233326911926,0.6985136866569519,0.3399334251880646,0.6115044355392456,0.4662964940071106,0.6984010934829712,0.3401227593421936,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
901,1,0.07879,0.6982487440109253,0.3404332101345062,0.6129177212715149,0.46446430683135986,0.6122943162918091,0.46541786193847656,0.698973536491394,0.3393568992614746,0.6122749447822571,0.46548187732696533,0.6988223195075989,0.3395395278930664,0.6123412251472473,0.4653618037700653,0.6987209916114807,0.33971795439720154,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
902,1,0.07867,0.6986627578735352,0.33988550305366516,0.6135632991790771,0.46398285031318665,0.6129451394081116,0.46491774916648865,0.6993898153305054,0.33881792426109314,0.6129179000854492,0.4649914801120758,0.6992414593696594,0.33899351954460144,0.6129903793334961,0.4648648798465729,0.6991316676139832,0.33918315172195435,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
903,1,0.07917,0.698549747467041,0.3393075466156006,0.6139219403266907,0.4629616141319275,0.6133091449737549,0.463884562253952,0.6992733478546143,0.3382442593574524,0.6132848262786865,0.46395358443260193,0.6991229057312012,0.33842867612838745,0.6133583784103394,0.4638359248638153,0.6990193724632263,0.33860063552856445,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
904,1,0.0793,0.698534369468689,0.33903101086616516,0.6142541766166687,0.46248358488082886,0.6136336326599121,0.46341389417648315,0.6992650032043457,0.33795785903930664,0.6136171221733093,0.46347081661224365,0.6991044282913208,0.3381584882736206,0.6136746406555176,0.4633640646934509,0.6990199089050293,0.3383103907108307,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
905,1,0.07944,0.6984403133392334,0.33900216221809387,0.6149338483810425,0.46142154932022095,0.6143141984939575,0.46234095096588135,0.6991747617721558,0.33792808651924133,0.6143006682395935,0.46239233016967773,0.6990078091621399,0.3381413221359253,0.614355206489563,0.46228867769241333,0.6989309191703796,0.3382837772369385,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
906,1,0.07929,0.6986205577850342,0.3386416435241699,0.6159271597862244,0.46055692434310913,0.6153193116188049,0.4614733159542084,0.6993322372436523,0.33758410811424255,0.6152969002723694,0.4615183472633362,0.6991820335388184,0.33778586983680725,0.6153353452682495,0.46145015954971313,0.6991157531738281,0.33790266513824463,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
907,1,0.08015,0.6978119611740112,0.33872565627098083,0.6161138415336609,0.4595871865749359,0.6155056357383728,0.4604972302913666,0.6985220313072205,0.3376705050468445,0.6154928207397461,0.46053436398506165,0.6983665823936462,0.337874174118042,0.6155290603637695,0.46047088503837585,0.6983007192611694,0.3379881680011749,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
908,1,0.08,0.6976432800292969,0.33899468183517456,0.6170914173126221,0.45851030945777893,0.6165027618408203,0.45939937233924866,0.6983277201652527,0.3379667103290558,0.6164725422859192,0.4594566822052002,0.698194146156311,0.3381449282169342,0.6165046691894531,0.45939961075782776,0.6981346011161804,0.33825117349624634,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
909,1,0.07976,0.69767826795578,0.33902257680892944,0.6179283857345581,0.4578162133693695,0.6173276305198669,0.458723247051239,0.6983837485313416,0.3379640579223633,0.6173140406608582,0.45876345038414,0.6982336044311523,0.3381594121456146,0.617335319519043,0.4587141275405884,0.6981854438781738,0.33825719356536865,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
910,1,0.07986,0.6975705623626709,0.3389666676521301,0.6185359358787537,0.45696282386779785,0.6179360151290894,0.4578729271888733,0.6982787251472473,0.33790168166160583,0.6179180145263672,0.45791053771972656,0.6981403231620789,0.3380912244319916,0.6179416179656982,0.4578644633293152,0.6980870962142944,0.338187575340271,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
911,1,0.08028,0.697050929069519,0.3390083312988281,0.6192872524261475,0.45580869913101196,0.6186870336532593,0.4567250907421112,0.6977550983428955,0.3379441499710083,0.6186765432357788,0.45675480365753174,0.6976184248924255,0.3381297290325165,0.6187033653259277,0.4567091464996338,0.6975608468055725,0.3382294774055481,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
912,1,0.0803,0.6966172456741333,0.33936789631843567,0.6202864050865173,0.4545815587043762,0.6196612119674683,0.4555308222770691,0.6973295211791992,0.3382931351661682,0.6196749210357666,0.4555128216743469,0.6971710920333862,0.33852437138557434,0.6196801066398621,0.4555111825466156,0.6971391439437866,0.3385724127292633,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
913,1,0.08086,0.6957306265830994,0.3398192822933197,0.6210542321205139,0.4531401991844177,0.6204017400741577,0.4541112184524536,0.6964754462242126,0.33871498703956604,0.6204606294631958,0.45403844118118286,0.6962701678276062,0.33900097012519836,0.620444118976593,0.4540626108646393,0.6962583065032959,0.3390246033668518,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
914,1,0.0808,0.6954767107963562,0.3402942717075348,0.6220779418945312,0.45182862877845764,0.621429979801178,0.45280370116233826,0.6962264776229858,0.33917880058288574,0.6214970350265503,0.45271241664886475,0.6960070133209229,0.3394899070262909,0.6214784383773804,0.45273956656455994,0.6959989666938782,0.33950555324554443,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
915,1,0.08041,0.6950021982192993,0.3413572609424591,0.6232638359069824,0.45067068934440613,0.6226384043693542,0.45162805914878845,0.6957303285598755,0.34025317430496216,0.6226863861083984,0.45155811309814453,0.6955395340919495,0.3405380845069885,0.6226635575294495,0.45158815383911133,0.695533812046051,0.3405490517616272,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
916,1,0.08085,0.6942917704582214,0.3416633605957031,0.6239993572235107,0.4491967558860779,0.6233564615249634,0.4501783847808838,0.6950346827507019,0.3405439555644989,0.6234291791915894,0.4500758647918701,0.6948153972625732,0.34086331725120544,0.6233961582183838,0.4501209855079651,0.6948204040527344,0.34085699915885925,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
917,1,0.08108,0.6934785842895508,0.34247854351997375,0.6249545216560364,0.4477507174015045,0.6243331432342529,0.4487082064151764,0.6942108869552612,0.3413721024990082,0.6243975162506104,0.4486199915409088,0.6939985156059265,0.3416803181171417,0.6243609189987183,0.4486711621284485,0.6940054893493652,0.3416723310947418,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
918,1,0.08145,0.6927636861801147,0.34302034974098206,0.6256534457206726,0.44628432393074036,0.6250311136245728,0.44723328948020935,0.6934916973114014,0.3419244587421417,0.6251112222671509,0.44712528586387634,0.693273663520813,0.3422335088253021,0.6250637173652649,0.4471915364265442,0.6932917237281799,0.3422166407108307,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
919,1,0.08138,0.6921327114105225,0.3440477252006531,0.62696772813797,0.44461968541145325,0.6263519525527954,0.445544958114624,0.6928520798683167,0.34298020601272583,0.6264173984527588,0.44546428322792053,0.6926552057266235,0.3432503938674927,0.626378059387207,0.44551506638526917,0.6926599740982056,0.34325507283210754,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
920,1,0.0818,0.6910927295684814,0.3448711335659027,0.6276168823242188,0.44315725564956665,0.6270171999931335,0.4440557062625885,0.6918092370033264,0.34381604194641113,0.6270633339881897,0.444003164768219,0.691625714302063,0.34406188130378723,0.6270474195480347,0.44403257966041565,0.6916089057922363,0.3440827429294586,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
921,1,0.08238,0.6898477077484131,0.345724493265152,0.6283019185066223,0.44162270426750183,0.6277009844779968,0.44252705574035645,0.6905549764633179,0.34467992186546326,0.6277577877044678,0.4424639046192169,0.6903640031814575,0.3449293375015259,0.6277324557304382,0.4424980878829956,0.6903648972511292,0.3449341654777527,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
922,1,0.08256,0.6890943050384521,0.34656065702438354,0.6290315389633179,0.44060155749320984,0.6284419298171997,0.44150087237358093,0.6897768974304199,0.3455352485179901,0.6285142302513123,0.4414091110229492,0.6895826458930969,0.34579336643218994,0.6284657716751099,0.44147467613220215,0.6896007657051086,0.34578120708465576,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
923,1,0.0831,0.6877027153968811,0.3477734625339508,0.6297751665115356,0.43890222907066345,0.629167377948761,0.4398201107978821,0.6883971691131592,0.3467465341091156,0.6292592883110046,0.43971535563468933,0.6881785988807678,0.34702417254447937,0.6292056441307068,0.4397810101509094,0.6882050037384033,0.34700387716293335,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
924,1,0.08408,0.6860094666481018,0.3488406538963318,0.6304194331169128,0.4370182454586029,0.629817545413971,0.43791595101356506,0.6866888403892517,0.347842812538147,0.6299076676368713,0.43780821561813354,0.6864836812019348,0.34810975193977356,0.6298553347587585,0.43787652254104614,0.6865009665489197,0.3480968475341797,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
925,1,0.08489,0.6845168471336365,0.3499101996421814,0.6309662461280823,0.43543362617492676,0.6303592920303345,0.4363197386264801,0.6851701736450195,0.34895941615104675,0.6304702162742615,0.43618953227996826,0.6849665641784668,0.34922945499420166,0.6304115653038025,0.4362754821777344,0.6849820017814636,0.34920579195022583,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
926,1,0.08648,0.6824718713760376,0.3508496880531311,0.6308980584144592,0.43391668796539307,0.6302782893180847,0.43481847643852234,0.6831349730491638,0.34988680481910706,0.6304187774658203,0.4346507787704468,0.6829023361206055,0.3501949906349182,0.6303433775901794,0.43475911021232605,0.68293297290802,0.35015061497688293,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
927,1,0.08738,0.680610716342926,0.35234951972961426,0.6312798261642456,0.43231600522994995,0.6306747198104858,0.4331977069377899,0.681262195110321,0.3513999283313751,0.630825400352478,0.43302151560783386,0.6810147166252136,0.3517162501811981,0.6307359933853149,0.43315327167510986,0.6810622811317444,0.3516507148742676,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
928,1,0.08777,0.6793319582939148,0.3536745607852936,0.632031261920929,0.43082740902900696,0.6314390897750854,0.4316976070404053,0.6799750924110413,0.35273605585098267,0.6316147446632385,0.4314909875392914,0.6797091960906982,0.3530774712562561,0.6314947009086609,0.4316556751728058,0.6797779202461243,0.35298827290534973,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
929,1,0.08783,0.6780549883842468,0.3553946912288666,0.6330430507659912,0.4292689561843872,0.6324472427368164,0.4301353096961975,0.6786969304084778,0.3544609248638153,0.632635235786438,0.42990410327911377,0.678412675857544,0.35483404994010925,0.632515549659729,0.4300748109817505,0.6784893870353699,0.3547278642654419,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
930,1,0.0886,0.6763268709182739,0.3568577766418457,0.6336016654968262,0.42772313952445984,0.6330267190933228,0.4285701811313629,0.6769488453865051,0.35593754053115845,0.633219838142395,0.4283274710178375,0.6766560673713684,0.3563316762447357,0.6330859661102295,0.42852094769477844,0.6767518520355225,0.3561985492706299,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
